,text,vid,bid,uid,ppl,idf,idf_avg,cross_score,odyssey_ppl
7295,αὐτὰρ ἔπειτα πύλωνα καὶ ὄρμενον ἐξενάριξεν,187,12,12.187,2598.5774845212027,2.8541070741451895,6.757905803706969,1889661.9251959866,1890309.6904259624
7296,υἱὸν δ᾽ ἀντιμάχοιο λεοντεὺς ὄζος ἄρηος,188,12,12.188,6638.190931775096,6.055226177424131,8.019055458244607,5849329.127361664,5851834.568946509
7297,ἱππόμαχον βάλε δουρὶ κατὰ ζωστῆρα τυχήσας,189,12,12.189,1063.9957709302034,4.949969346037353,7.505906986633985,93030.1267632422,93677.20210967436
7298,αὖτις δ᾽ ἐκ κολεοῖο ἐρυσσάμενος ξίφος ὀξὺ,190,12,12.19,2103.8162606719757,4.849255370435522,7.253759819729307,51977.90260302335,52993.37050207092
7299,ἀντιφάτην μὲν πρῶτον ἐπαΐξας δι᾽ ὁμίλου,191,12,12.191,14147.655514722657,3.823063548726631,7.3288545116074255,53114.98453624198,54530.02270057782
7300,πλῆξ᾽ αὐτοσχεδίην ὃ δ᾽ ἄρ᾽ ὕπτιος οὔδει ἐρείσθη,192,12,12.192,1143.0045052474863,4.8024632089287635,8.129653816620714,592525.6203549493,593069.0865509869
7301,αὐτὰρ ἔπειτα μένωνα καὶ ἰαμενὸν καὶ ὀρέστην,193,12,12.193,31685.733169323536,2.8541070741451895,6.389042533767046,384577.5243705763,386080.23360841675
7302,πάντας ἐπασσυτέρους πέλασε χθονὶ πουλυβοτείρῃ,194,12,12.194,1148.7588191131697,6.411901121362863,8.177454061283921,59005.844717625696,59773.197880497464
7303,ὄφρ᾽ οἳ τοὺς ἐνάριζον ἀπ᾽ ἔντεα μαρμαίροντα,195,12,12.195,3975.6789559916,4.575896950337051,6.922105291695833,1817768.1784759334,1819518.4475044978
7304,τόφρ᾽ οἳ πουλυδάμαντι καὶ ἕκτορι κοῦροι ἕποντο,196,12,12.196,1573.7336114981547,2.8541070741451895,6.576752826659399,63450.7615455853,64088.69050596156
7305,οἳ πλεῖστοι καὶ ἄριστοι ἔσαν μέμασαν δὲ μάλιστα,197,12,12.197,1037.6219878980721,2.8541070741451895,6.059147644359896,4527.805252071115,5236.003212527674
7306,τεῖχός τε ῥήξειν καὶ ἐνιπρήσειν πυρὶ νῆας,198,12,12.198,7794.927054105699,2.8541070741451895,6.826387588953737,740126.1237010759,741734.1359419764
7307,οἵ ῥ᾽ ἔτι μερμήριζον ἐφεσταότες παρὰ τάφρῳ,199,12,12.199,3867.35911845977,5.704569305810962,7.50795502387169,26825.56051955379,28165.73315954459
7308,ὄρνις γάρ σφιν ἐπῆλθε περησέμεναι μεμαῶσιν,200,12,12.2,20349.70808734476,5.285117955728057,8.13622870173876,41817.26031720678,43100.90965436411
7309,αἰετὸς ὑψιπέτης ἐπ᾽ ἀριστερὰ λαὸν ἐέργων,201,12,12.201,10001.155083845411,5.253224591952104,7.925784641529325,32875.94068953275,33710.47601491595
7310,φοινήεντα δράκοντα φέρων ὀνύχεσσι πέλωρον,202,12,12.202,28079.79247860253,7.40229982539074,9.014814395892724,5325.0180308556655,6957.117374340443
7311,ζωὸν ἔτ᾽ ἀσπαίροντα καὶ οὔ πω λήθετο χάρμης,203,12,12.203,2759.2546176469673,2.8541070741451895,7.111077067587498,15406.047246559094,16508.867621666097
7312,κόψε γὰρ αὐτὸν ἔχοντα κατὰ στῆθος παρὰ δειρὴν,204,12,12.204,3816.8816423290227,4.3504780851857054,6.970333693768781,17340.305186411217,18475.88865288187
7313,ἰδνωθεὶς ὀπίσω ὃ δ᾽ ἀπὸ ἕθεν ἧκε χαμᾶζε,205,12,12.205,11636.696032855247,5.289758335284559,7.901219792391246,19487.977086804123,20120.1813343242
7314,ἀλγήσας ὀδύνῃσι μέσῳ δ᾽ ἐνὶ κάββαλ᾽ ὁμίλῳ,206,12,12.206,7543.994634505751,5.217978652890428,8.364448352782704,66997.00785329739,68708.49355126606
7315,αὐτὸς δὲ κλάγξας πέτετο πνοιῇς ἀνέμοιο,207,12,12.207,18197.275219135223,3.076131545023163,7.589103091842779,49737.7870418715,51765.59444627661
7316,τρῶες δ᾽ ἐρρίγησαν ὅπως ἴδον αἰόλον ὄφιν,208,12,12.208,53046.09189724331,5.792861912956639,8.375638236588976,60038.957559511065,63494.504428426866
7317,κείμενον ἐν μέσσοισι διὸς τέρας αἰγιόχοιο,209,12,12.209,1088.2512795238765,3.9998212135725364,6.98345024175826,894.342122611581,1836.029066735517
7318,δὴ τότε πουλυδάμας θρασὺν ἕκτορα εἶπε παραστάς,210,12,12.21,557.4063924913337,4.728151175964212,7.050280610154497,45609.70263150145,45916.7807987573
7319,ἕκτορ ἀεὶ μέν πώς μοι ἐπιπλήσσεις ἀγορῇσιν,211,12,12.211,29076.677891220526,4.936811261459841,7.884377240141957,358867.6609446855,361343.5807144479
7320,ἐσθλὰ φραζομένῳ ἐπεὶ οὐδὲ μὲν οὐδὲ ἔοικε,212,12,12.212,7739.6152254170765,3.823063548726631,6.756137698288798,2339.785048106144,3811.0249196672166
7321,δῆμον ἐόντα παρὲξ ἀγορευέμεν οὔτ᾽ ἐνὶ βουλῇ,213,12,12.213,2617.979428473489,5.217978652890428,7.60407776632722,2378.5685209537387,3540.3790362520936
7322,οὔτέ ποτ᾽ ἐν πολέμῳ σὸν δὲ κράτος αἰὲν ἀέξειν,214,12,12.214,4688.59146284401,3.076131545023163,6.813693721940269,22924.921572512372,23974.23417714634
7323,νῦν αὖτ᾽ ἐξερέω ὥς μοι δοκεῖ εἶναι ἄριστα,215,12,12.215,960.6949658338852,4.828513886128706,6.833546306207147,234.02554232553678,1026.6331962627974
7324,μὴ ἴομεν δαναοῖσι μαχησόμενοι περὶ νηῶν,216,12,12.216,1302.1471062078606,5.2667688170598606,6.958738700877867,6300.969676473989,6621.225201689269
7325,ὧδε γὰρ ἐκτελέεσθαι ὀΐομαι εἰ ἐτεόν γε,217,12,12.217,1300.8741119570013,4.3504780851857054,6.823313799299484,133.9429236231024,1022.3822399682518
7326,τρωσὶν ὅδ᾽ ὄρνις ἦλθε περησέμεναι μεμαῶσιν,218,12,12.218,49345.874028389866,6.582858919506503,8.3153282704828,90311.12885143403,91776.5776170107
7327,αἰετὸς ὑψιπέτης ἐπ᾽ ἀριστερὰ λαὸν ἐέργων,219,12,12.219,10001.155083845411,5.253224591952104,7.925784641529325,32875.94068953275,33710.47601491595
7328,φοινήεντα δράκοντα φέρων ὀνύχεσσι πέλωρον,220,12,12.22,28079.79247860253,7.40229982539074,9.014814395892724,5325.0180308556655,6957.117374340443
7329,ζωόν ἄφαρ δ᾽ ἀφέηκε πάρος φίλα οἰκί᾽ ἱκέσθαι,221,12,12.221,13482.788868568872,6.671412316847948,8.35714721620039,29108.498837090145,29929.653063005866
7330,οὐδ᾽ ἐτέλεσσε φέρων δόμεναι τεκέεσσιν ἑοῖσιν,222,12,12.222,8822.616002443447,4.936811261459841,8.230379096916849,-2998.9812263329104,1652.7733797768713
7331,ὣς ἡμεῖς εἴ πέρ τε πύλας καὶ τεῖχος ἀχαιῶν,223,12,12.223,711.6120604954667,2.8541070741451895,5.497725906747493,5947.744070518266,6438.353585663946
7332,ῥηξόμεθα σθένεϊ μεγάλῳ εἴξωσι δ᾽ ἀχαιοί,224,12,12.224,66111.25835219742,6.4707416213857964,8.430016722153695,249864.5636867181,250565.085929491
7333,οὐ κόσμῳ παρὰ ναῦφιν ἐλευσόμεθ᾽ αὐτὰ κέλευθα,225,12,12.225,83941.64636657422,5.014949465768985,8.389026174584718,17330.256910402815,19213.867868815105
7334,πολλοὺς γὰρ τρώων καταλείψομεν οὕς κεν ἀχαιοὶ,226,12,12.226,1738.8905831485527,4.3504780851857054,6.863646589960005,11879.883111321991,12935.184720436855
7335,χαλκῷ δῃώσωσιν ἀμυνόμενοι περὶ νηῶν,227,12,12.227,1374.7513806905458,5.2667688170598606,7.254603300339694,302503.4644756412,303427.4383399
7336,ὧδέ χ᾽ ὑποκρίναιτο θεοπρόπος ὃς σάφα θυμῷ,228,12,12.228,83558.4188517121,5.597801330385256,7.972921563903731,48145.5675033676,49798.61179064507
7337,εἰδείη τεράων καί οἱ πειθοίατο λαοί,229,12,12.229,4943.2570625486505,4.4578608462243,7.840904149088825,448852.97442071367,451669.4004707344
7338,τὸν δ᾽ ἄρ᾽ ὑπόδρα ἰδὼν προσέφη κορυθαίολος ἕκτωρ,230,12,12.23,101.23116553504079,4.410421121152739,5.9334623168698215,47329.83015768103,47427.551508834855
7339,πουλυδάμα σὺ μὲν οὐκ ἔτ᾽ ἐμοὶ φίλα ταῦτ᾽ ἀγορεύεις,231,12,12.231,875.7476391148266,3.823063548726631,6.751962759673224,14138.225940346148,14759.613393189313
7340,οἶσθα καὶ ἄλλον μῦθον ἀμείνονα τοῦδε νοῆσαι,232,12,12.232,858.0309798225055,2.8541070741451895,7.278044883424771,7012.438157694443,7709.39985139408
7341,εἰ δ᾽ ἐτεὸν δὴ τοῦτον ἀπὸ σπουδῆς ἀγορεύεις,233,12,12.233,1697.0146722767527,4.728151175964212,7.028801865782255,851.2678280445461,2066.775646027291
7342,ἐξ ἄρα δή τοι ἔπειτα θεοὶ φρένας ὤλεσαν αὐτοί,234,12,12.234,1559.6661726203577,4.898344980632046,6.397869742208785,4697.134418039676,5778.684546641798
7343,ὃς κέλεαι ζηνὸς μὲν ἐριγδούποιο λαθέσθαι,235,12,12.235,8568.949456890947,3.823063548726631,7.6703659369138935,161985.77005733675,164233.44037425914
7344,βουλέων ἅς τέ μοι αὐτὸς ὑπέσχετο καὶ κατένευσε,236,12,12.236,4247.506614660878,2.8541070741451895,6.967503523702026,14080.053592173603,15262.585725513805
7345,τύνη δ᾽ οἰωνοῖσι τανυπτερύγεσσι κελεύεις,237,12,12.237,4892.4277984369655,8.175489713624222,9.206118573421422,31957.724985673078,33047.76068255411
7346,πείθεσθαι τῶν οὔ τι μετατρέπομ᾽ οὐδ᾽ ἀλεγίζω,238,12,12.238,6432.039480980541,4.936811261459841,7.018066850071876,340960.169415507,342340.42709291197
7347,εἴτ᾽ ἐπὶ δεξί᾽ ἴωσι πρὸς ἠῶ τ᾽ ἠέλιόν τε,239,12,12.239,422160.1324163301,3.539143910167681,7.644931889059265,246367.5290540405,247787.03545464907
7348,εἴτ᾽ ἐπ᾽ ἀριστερὰ τοί γε ποτὶ ζόφον ἠερόεντα,240,12,12.24,9472.89285156322,4.849255370435522,7.579921563564621,9919.440178135947,11053.353748335134
7349,ἡμεῖς δὲ μεγάλοιο διὸς πειθώμεθα βουλῇ,241,12,12.241,1622.7309406117631,3.076131545023163,6.584313090157212,516.5232477276318,1699.9261622766383
7350,ὃς πᾶσι θνητοῖσι καὶ ἀθανάτοισιν ἀνάσσει,242,12,12.242,1609.9818173729243,2.8541070741451895,6.813655590590616,-226.46093474837994,608.4547102653936
7351,εἷς οἰωνὸς ἄριστος ἀμύνεσθαι περὶ πάτρης,243,12,12.243,18502.94660515714,5.2667688170598606,8.117247382400842,38632.074405859465,40564.36374680332
7352,τίπτε σὺ δείδοικας πόλεμον καὶ δηϊοτῆτα,244,12,12.244,3073.806666612279,2.8541070741451895,6.916552440314902,13639.643152222561,14648.7922834961
7353,εἴ περ γάρ τ᾽ ἄλλοι γε περὶ κτεινώμεθα πάντες,245,12,12.245,1972.9529063293269,4.849255370435522,5.990431543957783,6618.9737734128585,7925.4653971728685
7354,νηυσὶν ἐπ᾽ ἀργείων σοὶ δ᾽ οὐ δέος ἔστ᾽ ἀπολέσθαι,246,12,12.246,2301.0465038501247,5.014949465768985,6.755340160509797,1164.6979561114529,2526.101533423051
7355,οὐ γάρ τοι κραδίη μενεδήϊος οὐδὲ μαχήμων,247,12,12.247,7899.331121699521,4.898344980632046,6.905177411357465,140189.95146044734,141715.5376391015
7356,εἰ δὲ σὺ δηϊοτῆτος ἀφέξεαι ἠέ τιν᾽ ἄλλον,248,12,12.248,60711.84968603443,3.076131545023163,6.750552279453304,4602.5473372838005,7352.438452149287
7357,παρφάμενος ἐπέεσσιν ἀποτρέψεις πολέμοιο,249,12,12.249,4241.587582054597,6.07542888474165,8.242255409936483,8186.533598168061,8774.38069557213
7358,αὐτίκ᾽ ἐμῷ ὑπὸ δουρὶ τυπεὶς ἀπὸ θυμὸν ὀλέσσεις,250,12,12.25,809.2909305768203,5.289758335284559,6.913149751320932,146300.84806975574,146894.6089818946
7359,ὣς ἄρα φωνήσας ἡγήσατο τοὶ δ᾽ ἅμ᾽ ἕποντο,251,12,12.251,466.2284787301581,4.133901503841432,6.391457396405269,-59.898417395623994,325.7339919034789
7360,ἠχῇ θεσπεσίῃ ἐπὶ δὲ ζεὺς τερπικέραυνος,252,12,12.252,698.8703636687667,3.076131545023163,6.61837823643625,615.4744318039483,1123.8870566624653
7361,ὦρσεν ἀπ᾽ ἰδαίων ὀρέων ἀνέμοιο θύελλαν,253,12,12.253,2403.4946142115296,6.229579564568908,8.052728054160845,43473.91057168309,44985.921076233135
7362,ἥ ῥ᾽ ἰθὺς νηῶν κονίην φέρεν αὐτὰρ ἀχαιῶν,254,12,12.254,8606.75540096339,4.782660581632584,6.926166995466044,11516.781404401023,13326.876652630262
7363,θέλγε νόον τρωσὶν δὲ καὶ ἕκτορι κῦδος ὄπαζε,255,12,12.255,3256.2687271366312,2.8541070741451895,6.606915630187812,27514.1036758181,28570.334368732423
7364,τοῦ περ δὴ τεράεσσι πεποιθότες ἠδὲ βίηφι,256,12,12.256,3515.676836339461,4.728151175964212,6.875201792180399,12773.998582188167,14153.550913736452
7365,ῥήγνυσθαι μέγα τεῖχος ἀχαιῶν πειρήτιζον,257,12,12.257,4162.129239045578,4.888955240282206,7.337331066835516,15931.560366921363,16943.474981288444
7366,κρόσσας μὲν πύργων ἔρυον καὶ ἔρειπον ἐπάλξεις,258,12,12.258,30405.7234202454,2.8541070741451895,7.640987514987494,1476136.187792342,1479597.2782688483
7367,στήλας τε προβλῆτας ἐμόχλεον ἃς ἄρ᾽ ἀχαιοὶ,259,12,12.259,123451.46485777761,3.539143910167681,7.406240814268285,644525.683825501,646267.9121014101
7368,πρώτας ἐν γαίῃ θέσαν ἔμμεναι ἔχματα πύργων,260,12,12.26,10639.998480102175,3.9998212135725364,7.555550434552216,473471.34963113215,475117.8125536067
7369,τὰς οἵ γ᾽ αὐέρυον ἔλποντο δὲ τεῖχος ἀχαιῶν,261,12,12.261,19941.287942654722,3.076131545023163,6.721248061034209,117608.00041124935,119180.1699099356
7370,ῥήξειν οὐδέ νύ πω δαναοὶ χάζοντο κελεύθου,262,12,12.262,18446.144724971324,5.423954400582273,7.8023103554089985,179269.65765152808,181113.07108370264
7371,ἀλλ᾽ οἵ γε ῥινοῖσι βοῶν φράξαντες ἐπάλξεις,263,12,12.263,9352.094662581538,4.455838600843531,7.2556271313404865,271216.6532780434,272622.294511908
7372,βάλλον ἀπ᾽ αὐτάων δηΐους ὑπὸ τεῖχος ἰόντας,264,12,12.264,5025.434269580898,5.536432384008964,7.788125649692103,678092.8812116936,681147.1151100099
7373,ἀμφοτέρω δ᾽ αἴαντε κελευτιόωντ᾽ ἐπὶ πύργων,265,12,12.265,2760.749454549896,4.569086481334525,7.732861673253479,63957.96986083123,65045.039983354385
7374,πάντοσε φοιτήτην μένος ὀτρύνοντες ἀχαιῶν,266,12,12.266,7909.245849784472,4.888955240282206,7.67556588695831,46931.99943263201,48086.95089235718
7375,ἄλλον μειλιχίοις ἄλλον στερεοῖς ἐπέεσσι,267,12,12.267,15323.13975702548,7.049478450767998,8.164530123948976,5439.989351223776,8735.989862902932
7376,νείκεον ὅν τινα πάγχυ μάχης μεθιέντα ἴδοιεν,268,12,12.268,3535.7467675350968,6.383730244396167,8.205560061304315,224322.1160862337,226140.39019460877
7377,ὦ φίλοι ἀργείων ὅς τ᾽ ἔξοχος ὅς τε μεσήεις,269,12,12.269,7465.929069213055,3.539143910167681,6.659004042418138,25010.839287942366,27029.059106369758
7378,ὅς τε χερειότερος ἐπεὶ οὔ πω πάντες ὁμοῖοι,270,12,12.27,4254.884591866162,3.539143910167681,6.414350599356597,4102.883254258629,6187.110347491224
7379,ἀνέρες ἐν πολέμῳ νῦν ἔπλετο ἔργον ἅπασι,271,12,12.271,4830.205821672334,3.9998212135725364,7.008692587873221,48584.15025150268,50382.28469197402
7380,καὶ δ᾽ αὐτοὶ τόδε που γιγνώσκετε μή τις ὀπίσσω,272,12,12.272,36187.86874859896,2.8541070741451895,6.501310044968244,14438.652737145296,19244.79790824707
7381,τετράφθω ποτὶ νῆας ὁμοκλητῆρος ἀκούσας,273,12,12.273,23810.488686132518,5.591492161191991,8.104484858267936,226811.9828492495,227723.86346094887
7382,ἀλλὰ πρόσω ἵεσθε καὶ ἀλλήλοισι κέλεσθε,274,12,12.274,27504.408600600163,2.8541070741451895,7.4291885026407085,27935.07628533176,29188.012374540915
7383,αἴ κε ζεὺς δώῃσιν ὀλύμπιος ἀστεροπητὴς,275,12,12.275,2431.6568590851807,5.484246630838393,7.421530530344501,910215.1552125682,911958.5006715991
